record_type,record_id,expected_disposition,counterparty_ids,scenario_tag,expected_discrepancy_paise,notes
order,order_qf1t68WsxsKpIn,order_paid,pay_QGtCSwH3NzpjWQ,order_paid_clean,0,
order,order_82LQ35Kh3Gk1SJ,order_paid,pay_iyNxlhJOZjWTRL,order_paid_clean,0,
order,order_zjNFSnRGzCxIxA,order_paid,pay_ylaN1vWLRpPjMb,order_paid_clean,0,
order,order_VdwuOA5E4SiRgU,order_paid,pay_7Ca1Dhzf4g0JYd,order_paid_clean,0,
order,order_gsKq4MqypbNkuz,order_refunded,pay_pVb83Sm67SnvvA,order_refunded,0,
order,order_f2Pu9FBW5MPVQG,order_paid,pay_4ZEg4pbZNIWZ5i,order_paid_clean,0,
order,order_dL0wRC1I3rddx3,order_paid,pay_82ZIreJZRJhhb7,order_paid_clean,0,
order,order_AjEBYxyIUk6nwW,order_paid,pay_9G8yr1rRhwJEbh,order_paid_clean,0,
order,order_VORE7OvTnFCAYa,order_paid,pay_B45kZ4BIyaTKOX,order_paid_clean,0,
order,order_SpE9lIdEcOn82v,order_paid,pay_RTx31LGjS3tj6s,order_paid_clean,0,
order,order_M5vTAokU4NZdzX,order_paid,pay_jCB2bodk5lfY9f,order_paid_clean,0,
order,order_WrWbvk7ha8XOG5,order_paid,pay_0coifTurzhBnOp,order_paid_clean,0,
order,order_yxlF9H0h82pblC,order_paid,pay_SSMzyOvjwCepzE,order_paid_clean,0,
order,order_pJiMDwi0D05Ad8,order_paid,pay_GmFuYX6fxG5pJW,order_paid_clean,0,
order,order_pgTrwkXRd9ESuf,order_paid,pay_lQsJFPU46QDkQ1,order_paid_clean,0,
order,order_CcXFKT58TWB0ub,order_paid,pay_0uu0lNg7TnJKNA,order_paid_clean,0,
order,order_Lcg4sxMKhQ5UEe,order_paid,pay_7lvRORiZBWM798,order_paid_clean,0,
order,order_DomKBud7kcdfTx,order_refunded,pay_ln4wumGNnVMPrQ,order_refunded,0,
order,order_Nngh3ceffLHFYc,order_paid,pay_ypQO8bjsFktst5,order_paid_clean,0,
order,order_GDOBO41yeh1bvK,order_paid,pay_GAJgeC1zeK21no,order_paid_clean,0,
order,order_IGA0n7vF7KRqDB,order_paid,pay_octBdNIN7nPBjO,order_paid_clean,0,
order,order_lR6auIXwwXMXz4,order_paid,pay_ziYGwhfYuLv9Ho,order_paid_clean,0,
order,order_q7mHkUDEsAbOWx,order_paid,pay_xItMNE6ji9QlKv,order_paid_clean,0,
order,order_UFpPC0swynNVhO,order_paid,pay_P3tEWriby4yHXi,order_paid_clean,0,
order,order_zzPorgOV6lB6sT,order_paid,pay_rECADoo9BNElKR,order_paid_clean,0,
order,order_YFXlTJUc6dM7Cf,order_paid,pay_Pmz25xj9FlYXYY,order_paid_clean,0,
order,order_H5xH8yMMbndExs,order_paid,pay_5FImniqZQT1qph,order_paid_clean,0,
order,order_ILsHEogHVK3tsS,order_paid,pay_OFb84dHnKSTVZj,order_paid_clean,0,
order,order_ojKbDzpBrZikTn,order_paid,pay_rqSevFsudqtXx1,order_paid_clean,0,
order,order_V3jbuyvaude39U,exception_amount_mismatch,pay_Pf0QgTe6TnXFP0,amount_mismatch,0,payment captured for a different amount
order,order_ug707g6lUZliMY,order_paid,pay_1NBAsNc5fimJjv,order_paid_clean,0,
order,order_kY0yMCMvbB3Y1m,order_paid,pay_YcJLqnJbM3wTsk,order_paid_clean,0,
order,order_BtndyAd5SCvYLA,order_paid,pay_4H7y8dpuDFweF1,order_paid_clean,0,
order,order_q6DafJr54ynpER,order_paid,pay_mZGoTWoPj8klen,order_paid_clean,0,
order,order_O6CpAFj71wlVLL,order_paid,pay_fiycl13e97bZR8,order_paid_clean,0,
order,order_puXD2RIdwPaWMn,order_paid,pay_EK1ZHtlByRjkxU,order_paid_clean,0,
order,order_hQVKi4gOsDmz1K,order_cancelled,,order_cancelled,0,
order,order_FEIwsT221ZwCER,order_paid,pay_d25sBVOivPVMds,order_paid_clean,0,
order,order_xtEMrKFPuo3eVo,order_paid,pay_qOKzL1pXdvRtrn,order_paid_clean,0,
order,order_hjI9V852UANH1u,order_paid,pay_L8GiTtFVBRHQQV,order_paid_clean,0,
order,order_5lxNEUxBGfGdWL,order_paid,pay_ME7Tw1SrbbgL7t,order_paid_clean,0,
order,order_FnQA5BJbbJY6ro,order_paid,pay_ry9Sxi2DwvuKKG,order_paid_clean,0,
order,order_7G5DaJTfJLMxbP,order_paid,pay_GNVfjSVIcmWyAG,order_paid_clean,0,
order,order_PtDynDFZKeMlBQ,order_paid,pay_4FLUkUrlNvgmyV,order_paid_clean,0,
order,order_lSaqpjuvvle1qw,order_paid,pay_Jc7Re72J1RoZG7,order_paid_clean,0,
order,order_PSK2gN3VhJOYkq,order_paid,pay_T8WJzUOlVxekzw,order_paid_clean,0,
order,order_VEmnPbbxrsqBN0,order_paid,pay_UCGCqpXZsuZSMv,order_paid_clean,0,
order,order_LW46CipLWIETor,order_paid,pay_HM92DCb0Nbml7m,order_paid_clean,0,
order,order_7VDi8hsB5yVWyj,order_paid,pay_ntbYlRXDatNAgd,order_paid_clean,0,
order,order_WxhY2VTPgSt4Jw,order_paid,pay_NIp7bO8tWDvx8D,order_paid_clean,0,
order,order_rnSfnwq0DYUAkr,order_paid,pay_CBIs7uzG40oV4k,order_paid_clean,0,
order,order_Jxk0QOxu8BQkO1,order_paid,pay_rsxbsi5PspyiBI,order_paid_clean,0,
order,order_qHVsBKV0MkNUOY,exception_amount_mismatch,pay_Pwz8hCjHPM5wmx,amount_mismatch,0,payment captured for a different amount
order,order_xaMjBcJo5wvF9c,order_paid,pay_3UKM5ifMhot25Y,order_paid_clean,0,
order,order_uVest0KPI78rbM,order_paid,pay_nRs2XKkgWSdpoa,order_paid_clean,0,
order,order_wdFu1sYj2nXAyr,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_UY5vSL9tY6uKoa,order_paid,pay_MJBXp7ZDz88Toz,order_paid_clean,0,
order,order_RQFsFbw8HII02O,order_paid,pay_aH1PretoILLuc2,order_paid_clean,0,
order,order_xd7GAtHR3u2jeu,order_paid,pay_M8D5Ie7dp8DbJ1,order_paid_clean,0,
order,order_xR126p5xM63Rj7,order_paid,pay_RKIq0vS39U94yT,order_paid_clean,0,
order,order_vT3umLsgNdpDGO,order_paid,pay_mB22LKTP1KD3CC,order_paid_clean,0,
order,order_HEWsWO4oNqrDiB,order_paid,pay_7srzPlCpdmJRRA,order_paid_clean,0,
order,order_9nER1sWlDFtd7i,order_paid,pay_wGiLOmt0Sb2FWx,order_paid_clean,0,
order,order_0rxwUXDlilJ3YW,order_paid,pay_T58Yro0lwqUYsT,order_paid_clean,0,
order,order_TDfeVeHtZXvTaM,order_paid,pay_cjBzweuaBgqheC,order_paid_clean,0,
order,order_bRzNe1CbIb90Pd,order_paid,pay_VqmiSa4btgf3wR,order_paid_clean,0,
order,order_JzvfCZ4BjYESfB,order_paid,pay_M59oL2GXSlUy6X,order_paid_clean,0,
order,order_9Qk87WQ28EVS5l,order_paid,pay_lBzfDGtkC68LNA,order_paid_clean,0,
order,order_luxTuqoFZSnCDH,order_paid,pay_uVMkHwK80oRPVq,order_paid_clean,0,
order,order_3yXq65N59TzRQO,order_paid,pay_n6M6TD7bqAoS7x,order_paid_clean,0,
order,order_hTCP2L63iCrXMj,order_paid,pay_51VyvHphEoGdZz,order_paid_clean,0,
order,order_ONVhrL8J2CqthQ,order_paid,pay_JsIwhaOMaoNpYo,order_paid_clean,0,
order,order_zyWhXGbnF3bKgh,order_paid,pay_w7mQIOzG1u7VMx,order_paid_clean,0,
order,order_cKACvTIrCI9vw4,order_paid,pay_zL9kscDxsz24MP,order_paid_clean,0,
order,order_2MBF2G404VKs8W,order_paid,pay_CicmQOSLwFrZNs,order_paid_clean,0,
order,order_EAgx0a9HfZwatV,order_cancelled,,order_cancelled,0,
order,order_uzSR6LH1sGoVpB,order_paid,pay_TJRNyxu3ts2JmD,order_paid_clean,0,
order,order_qNV4ls5hpZvNrO,order_paid,pay_xMGVt06wJxcuLn,order_paid_clean,0,
order,order_xmASSFWVFhAdwr,order_paid,pay_aJXSG2ST4sPRea,order_paid_clean,0,
order,order_jzWmSe9U6onXWc,order_paid,pay_t2569viciX2aOG,order_paid_clean,0,
order,order_XpJEbuOci1gvKW,order_paid,pay_fStYo5hn8sBBCd,order_paid_clean,0,
order,order_fGk8uWeIwOK2JO,order_paid,pay_SJTDIyciLzDfHU,order_paid_clean,0,
order,order_CT0dnHUnJlY7SE,order_paid,pay_7aYLdAYTPLZone,order_paid_clean,0,
order,order_HcL7HnWlJlMbl9,order_paid,pay_Z1G3COPXQFPV1Z,order_paid_clean,0,
order,order_sKdkUDnpnzau7X,order_paid,pay_MYCfedkUxC2JuE,order_paid_clean,0,
order,order_0UWLMvu3VWA3Ou,order_paid,pay_I1Hmra3yNkU8Sy,order_paid_clean,0,
order,order_Gfuzbs3PylFW1W,order_paid,pay_insOQOsjQxhmOE,order_paid_clean,0,
order,order_sxgr9hySxHH9oi,order_refunded,pay_Va6yVPYAmIZ1M4,order_refunded,0,
order,order_zqoR8Id6KgMA1J,order_cancelled,,order_cancelled,0,
order,order_FvlAZev1712exX,order_paid,pay_ivX2b4zFk8gqnq,order_paid_clean,0,
order,order_gl3RoZWZUYrhpH,order_paid,pay_P1087IzT471flC,order_paid_clean,0,
order,order_kg1awJrQZRLlmB,order_paid,pay_j5nv14E9JEwrqS,order_paid_clean,0,
order,order_AnU5ultZtFegXN,order_paid,pay_5pcrMQT8UVLufG,order_paid_clean,0,
order,order_wgj6FVlKDxwL6Z,order_paid,pay_dfXW2xEpdaQS6F,order_paid_clean,0,
order,order_bhWb103O2FMTnt,order_paid,pay_C3aBwt3LyBDOB6,order_paid_clean,0,
order,order_pUUaW2H0UEtoG2,order_paid,pay_1F7BMyQbH8s69K,order_paid_clean,0,
order,order_GNQKXosd3vC2Lo,order_paid,pay_0cFiK7iY8scrYO,order_paid_clean,0,
order,order_nsLWCoQdh4W68L,order_paid,pay_Rmk1OAHjvgV508,order_paid_clean,0,
order,order_Rwy0o4BDFvjqkK,order_paid,pay_pm6TTs3Urqg54f,order_paid_clean,0,
order,order_JcCqQEbHP06htM,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_GM0MOspoLnCxF3,order_paid,pay_bPZGD9yaKtuFrE,order_paid_clean,0,
order,order_VxdvTPbSedpDT0,order_paid,pay_3W2vJZuJYVN9qY,order_paid_clean,0,
order,order_gKXQ9aXNkb2khR,order_paid,pay_fYgOuWM1V5wRs0,order_paid_clean,0,
order,order_rQiNsLzuRWnzu8,order_paid,pay_a2pAWSgNopQd7g,order_paid_clean,0,
order,order_XRM1IVRHv4Lzwn,order_paid,pay_xEaLZhZkP74Tyl,order_paid_clean,0,
order,order_qnYIc3G7rEUN8e,order_paid,pay_MPAMMBhdJZfuvw,order_paid_clean,0,
order,order_BsoGP6A7YnaQOx,order_paid,pay_AIsOWhOmAWq9sY,order_paid_clean,0,
order,order_rddA4z8kvThaIv,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_PPI8aJVVVRsHok,order_paid,pay_hG9LZcVc6rNtN0,order_paid_clean,0,
order,order_ir6zaCubJbXHIT,order_paid,pay_WJcwd4tr4W4Cyx,order_paid_clean,0,
order,order_qtlhzUZIXxvg0a,order_paid,pay_WY5e8x3RVPdyH8,order_paid_clean,0,
order,order_7MiSl7MybIPxd4,order_paid,pay_rM8bWrSl8iONXx,order_paid_clean,0,
order,order_7CbXZt9EsrffMb,order_paid,pay_TAX7P7mwY5bMLR,order_paid_clean,0,
order,order_M09HFjRflDwAtH,order_paid,pay_lVm9hUNKcilZoF,order_paid_clean,0,
order,order_bJhZ2daCnU0aIO,order_refunded,pay_ukuLian1PtenRi,order_refunded,0,
order,order_jMmBZIGRJdwSqR,order_paid,pay_VRKienYnxxKYZK,order_paid_clean,0,
order,order_LZdZITi24TKvC4,order_cancelled,,order_cancelled,0,
order,order_pWgTxChTXVmE23,order_paid,pay_gYH5VZEADdn82g,order_paid_clean,0,
order,order_UHtA1vZzMbY1jZ,order_paid,pay_0xzaLNINwHycqY,order_paid_clean,0,
order,order_2rrvioPmgpPWiq,order_paid,pay_2UDEPYNQoYlhDl,order_paid_clean,0,
order,order_Bkcg372myLQgZ5,order_paid,pay_hLmQMoXnG2RfP7,order_paid_clean,0,
order,order_snJYn32k1CFkRb,order_paid,pay_LtdzTGjEjVHSrf,order_paid_clean,0,
order,order_E3dC5ELJ3lF1Fr,order_refunded,pay_8G4av4BGqpZjCx,order_refunded,0,
order,order_94hpggcSCMDHq3,order_paid,pay_MiJf3zytOPhPDL,order_paid_clean,0,
order,order_a6mtFw48tpWic0,order_cancelled,,order_cancelled,0,
order,order_CaAapTgQKak9lV,order_paid,pay_71Ssc7A1Vr6ni3,order_paid_clean,0,
order,order_JTgfCMH3pchE0a,order_paid,pay_0PqbD0mcqBfpmF,order_paid_clean,0,
order,order_RBfdWCiH73KUx3,order_paid,pay_n1K5Xmp8WoQIo9,order_paid_clean,0,
order,order_Ua5hRspDCD7swk,order_paid,pay_1U9qyddjTE2GMC,order_paid_clean,0,
order,order_cjJCj2MaXtNClK,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_WGJB1hADZ0uyyM,order_paid,pay_diMJkevem5gLIX,order_paid_clean,0,
order,order_gnzXXaTzvhmypB,order_paid,pay_ouZvAhW2zGGJGs,order_paid_clean,0,
order,order_wGO6l5Oe5fAzn2,order_paid,pay_u96ZdtbfjbOaT4,order_paid_clean,0,
order,order_fsHEtcHCj4Wih9,order_paid,pay_mZOS8CPn9AJr8k,order_paid_clean,0,
order,order_zOOlDxLMaDH0wv,order_paid,pay_rj6AaR6RyxKehn,order_paid_clean,0,
order,order_uD4FTNbAFR4c9O,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_vofkAhCMuxVVfG,order_paid,pay_eg6DUdQY7RbDg6,order_paid_clean,0,
order,order_j1WZ9yAoGxzf7W,order_paid,pay_T2tZToVpGLZ4gB,order_paid_clean,0,
order,order_IEcI9iyKifUJof,order_paid,pay_RgeGj0wdWw3zRE,order_paid_clean,0,
order,order_VLh2UyzdsKy2Bi,order_paid,pay_WZaCRLNMdypJcs,order_paid_clean,0,
order,order_xc2ciRHKL0M9IZ,order_paid,pay_iWZaI760nYoKTT,order_paid_clean,0,
order,order_xsQFnWcGO5L7yj,order_paid,pay_30AxI79yLctiJL,order_paid_clean,0,
order,order_UBpyMl4tgMNUnd,order_paid,pay_I2mpnLszwucA0W,order_paid_clean,0,
order,order_MNSuVLvKMYOvCE,order_paid,pay_dJvdOatgQ2GVWY,order_paid_clean,0,
order,order_dSw4wOxbSbwO9U,order_paid,pay_oIuNtEt8c2tkn8,order_paid_clean,0,
order,order_ZkDQmN0o3HKQBO,order_paid,pay_92t6SY96MlFPbI,order_paid_clean,0,
order,order_jLOBRr876oEmZf,order_paid,pay_3itVf5dRQErW2v,order_paid_clean,0,
order,order_wbEmSu91fv9GIH,order_paid,pay_9VHcsoOv4fsbAE,order_paid_clean,0,
order,order_2AFY2f4GP9qdMa,order_paid,pay_ZgZQ9fuwozIY4Q,order_paid_clean,0,
order,order_0YdNJVCxCeGIOt,order_paid,pay_Z12PnPzDljeTKl,order_paid_clean,0,
order,order_8fUCsNngyV7BvX,order_paid,pay_CNVz7WUuvx1Q1L,order_paid_clean,0,
order,order_pKGh3QHqYA9RM4,order_cancelled,,order_cancelled,0,
order,order_eZmZfKr9pl9JQ7,order_paid,pay_SLpLx1xDuiGW5i,order_paid_clean,0,
order,order_pEMQ3WG2WCVPUX,order_paid,pay_netssHGWAkg4on,order_paid_clean,0,
order,order_SoKHwxKOhGh66l,order_paid,pay_JuoxstepJub53V,order_paid_clean,0,
order,order_8uohY3zkhLGeAS,order_paid,pay_PrcguC41t0z6Po,order_paid_clean,0,
order,order_wcEHz3qj6OefFe,order_paid,pay_PpQUN7q01vGXhP,order_paid_clean,0,
order,order_grHjUi9IWjJNAR,order_paid,pay_EqEzm8I4r8OMEp,order_paid_clean,0,
order,order_8CfM8GiG5Q19bw,order_paid,pay_3RsvRBsTI4n064,order_paid_clean,0,
order,order_VE4cNipsVtal3I,exception_amount_mismatch,pay_41fXjVmGWPpqdI,amount_mismatch,0,payment captured for a different amount
order,order_wGsUZAv07TCy8c,order_paid,pay_Rdx0xm5znoIEVt,order_paid_clean,0,
order,order_NzgITQfFoDucbE,order_paid,pay_FyxoeNRoEZOxo8,order_paid_clean,0,
order,order_eCNAwF0koKAU87,order_paid,pay_62gchq4sn9Bfh4,order_paid_clean,0,
order,order_LmY1H1oIwaKKzB,order_paid,pay_fAPC9AF41H1vcZ,order_paid_clean,0,
order,order_Sn9LtMYGofd9V0,order_paid,pay_dFafv8EUvCGnlT,order_paid_clean,0,
order,order_Stl8XKBngSdVfL,exception_amount_mismatch,pay_HhQAg1YCamNBQD,amount_mismatch,0,payment captured for a different amount
order,order_6bD7pi0ujphTrs,order_paid,pay_Ex9UtkOzcSOFXm,order_paid_clean,0,
order,order_WVDJbQuWIELOtn,order_paid,pay_8XWc57m7haHerX,order_paid_clean,0,
order,order_SbsFtB7JHfSzPE,order_refunded,pay_iNJO4vGPyGG2c0,order_refunded,0,
order,order_m9YVhitALkbc4V,order_paid,pay_ULVYlGaF53Yyik,order_paid_clean,0,
order,order_uKPdhewoSq99eT,order_paid,pay_AsWfanFtlJCJHy,order_paid_clean,0,
order,order_iw7i1T7oV6fceG,order_paid,pay_zjAzcDmUtUGqLd,order_paid_clean,0,
order,order_Jx0LE02Govs2TZ,order_paid,pay_EpuFT3UTKATluD,order_paid_clean,0,
order,order_WV1lX5UAJ1RSJi,order_paid,pay_orGTJEwtTkjls7,order_paid_clean,0,
order,order_fwT86ymC9JzgzH,order_paid,pay_MWATYlOI07XH4g,order_paid_clean,0,
order,order_J3XZfZzkUVVsP7,order_paid,pay_Rkszu0gtafCBH3,order_paid_clean,0,
order,order_5fhEulmlIzxRKJ,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_q7IbpxilZLCapn,order_paid,pay_A9iPu4Hiid62gI,order_paid_clean,0,
order,order_1in6rr9ooHV3T0,order_paid,pay_d2TirWEwEMxXLx,order_paid_clean,0,
order,order_78wb8Ft4NSe3wH,order_paid,pay_8iqKBA6OzEGFgP,order_paid_clean,0,
order,order_NXWIAVZkRHDlTR,order_paid,pay_kAISx5Un260CEZ,order_paid_clean,0,
order,order_FtERFqN6uxeVaX,order_paid,pay_H7KfEi32reEvGp,order_paid_clean,0,
order,order_yP8ZEK5vo8KAUh,order_paid,pay_TuC8NlDb4dpKBQ,order_paid_clean,0,
order,order_6pk1a9DmRSctqO,order_paid,pay_ciG5kEma1hccaC,order_paid_clean,0,
order,order_uFIQwBEDRHeHQb,order_paid,pay_EsHDhn8wJfJnCy,order_paid_clean,0,
order,order_203IZ357zEQweo,order_paid,pay_LxF7NDV4jrPATs,order_paid_clean,0,
order,order_vGONQdOQUHqFNM,order_paid,pay_FS0Nk8lsEc550B,order_paid_clean,0,
order,order_CRCF5VQpBEo4O6,order_paid,pay_NYrOblntdegw2j,order_paid_clean,0,
order,order_v1hTQD2ro05Aua,order_paid,pay_M3RFYGbpcsAvvY,order_paid_clean,0,
order,order_u8RAvQUtc7469e,order_paid,pay_DINirqLzIyqBY5,order_paid_clean,0,
order,order_cQimy4XZRDaCNF,order_paid,pay_hi7HBWzYtiKWBO,order_paid_clean,0,
order,order_DVsqw0gy46orcW,order_paid,pay_gZwUBOA3Xm1kwG,order_paid_clean,0,
order,order_NuGHCEmIcRBwVU,order_paid,pay_2kp7qfjMgwGbk5,order_paid_clean,0,
order,order_oUbN5X2xrrTsDb,order_paid,pay_BQOPVyoOw8eBz2,order_paid_clean,0,
order,order_QBkzZ6stCXFDPR,order_paid,pay_ycZe6XJY38PXFH,order_paid_clean,0,
order,order_zfu5zpVyAx65NI,order_paid,pay_WAf1kBxPxeRc4B,order_paid_clean,0,
order,order_VSy6jG8WeNDzlP,order_refunded,pay_AdhpDIlnU5E9AS,order_refunded,0,
order,order_Z4u5dqFlzumDv9,order_paid,pay_zQKPwsX8X8rhie,order_paid_clean,0,
order,order_KpgHzEYyEAXNCm,order_paid,pay_eFwFYh0h2ksV7W,order_paid_clean,0,
order,order_GbqePgSfNJB6JC,order_paid,pay_5EPvzNkyrg8Tae,order_paid_clean,0,
order,order_oxN5oki6bY0ZxI,order_paid,pay_B8U58ZFQhGIlux,order_paid_clean,0,
order,order_wI91spxrkL7Dap,order_paid,pay_MvgBupkDRSPwud,order_paid_clean,0,
order,order_FHVfq0KA2i0qkW,order_paid,pay_HmygnT4G51Fq8p,order_paid_clean,0,
order,order_PvgyDFmMVcuzKH,order_paid,pay_CTENxJS5PGsoVH,order_paid_clean,0,
order,order_R5dwsDl5jzS07d,order_paid,pay_Vx9BG3ugASVjXt,order_paid_clean,0,
order,order_ZxUm1IiorrBaEd,order_paid,pay_OXwmej0tdDb7hl,order_paid_clean,0,
order,order_OT827E4ZLV1yb6,order_paid,pay_g9aaAZItL5TeN7,order_paid_clean,0,
order,order_07evsf0g8deUPP,order_paid,pay_3q27zTzvw88GaW,order_paid_clean,0,
order,order_li9ZURyguLoYa1,order_paid,pay_fzWn7ZDtN2XgBF,order_paid_clean,0,
order,order_Sbl7X2nC3rXFlY,order_paid,pay_IGVmQu90RJYpkf,order_paid_clean,0,
order,order_2SyXga4cSah21B,order_paid,pay_7WNylPek1KmGFb,order_paid_clean,0,
order,order_S69gcpay2ghS2Z,order_paid,pay_xSk5BLDyik3OdA,order_paid_clean,0,
order,order_7GpKemCPXObefo,order_paid,pay_vsAkT2cJuG8lt2,order_paid_clean,0,
order,order_dRbp0gxHWD0mJq,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_TbBfrRlze6CirK,order_refunded,pay_XvQQVUn3RvLtAw,order_refunded,0,
order,order_NdG0mjcPjmGPPc,order_paid,pay_zc93oCp7rjkbSm,order_paid_clean,0,
order,order_lO0yUyVbpIP5M3,order_paid,pay_DpDw6dss72VhEE,order_paid_clean,0,
order,order_e2KRC1YVvm0iLb,order_paid,pay_nOLfE9EUGafJG1,order_paid_clean,0,
order,order_QX2f4YxL5Aav1T,order_paid,pay_7Y1b6TsV2U3XAV,order_paid_clean,0,
order,order_LIzFnRQ3SH3SN6,order_paid,pay_h9o40COuJgDyDn,order_paid_clean,0,
order,order_beRYDbig0sa0mB,order_paid,pay_Trp6NKFVnsLiAD,order_paid_clean,0,
order,order_pdmFHbVeg8QOJT,order_paid,pay_EVzNgArR4UQKPz,order_paid_clean,0,
order,order_PGNeAGzHo7tQiw,order_paid,pay_HeXTgCBvR0ngBH,order_paid_clean,0,
order,order_uzfOUC0knwNRhW,order_paid,pay_trVtFjv91yXmQ1,order_paid_clean,0,
order,order_QiW5G25WGgp3Ay,order_paid,pay_7ymtf0JrWH6Vnv,order_paid_clean,0,
order,order_ZUem0FAYzQ0Ssy,order_paid,pay_18itgJ6y5mNfNV,order_paid_clean,0,
order,order_LkOAuRVeyqJy1r,order_paid,pay_ECFKa5ij0ftt3E,order_paid_clean,0,
order,order_CEJuZu6QVXr5Gu,order_paid,pay_MmyuWUmnc8p5pL,order_paid_clean,0,
order,order_e60ed40BkPgh6g,order_paid,pay_d1yLti8aARgt5r,order_paid_clean,0,
order,order_JLTIRkY5UCXvqu,order_paid,pay_RcW9m5Knfn06jF,order_paid_clean,0,
order,order_3oNIGm8WoqDV63,order_paid,pay_LIORvee8qVtDYp,order_paid_clean,0,
order,order_8oVVpMONXVaSay,order_paid,pay_gK3lnaYLkqVRrj,order_paid_clean,0,
order,order_pciaghHRT8pGf3,order_paid,pay_7LS2Rd0MAFuyhu,order_paid_clean,0,
order,order_65aLynMlteovLe,order_refunded,pay_3jaDLQXL5gv4HB,order_refunded,0,
order,order_GKllQTjV8VclNk,order_refunded,pay_HRy0soSOgovxho,order_refunded,0,
order,order_pPrTBCDBpK8dFs,order_paid,pay_BjWlmkWS0nux0C,order_paid_clean,0,
order,order_1vNRByLU3I3zzd,order_paid,pay_QhF6OMqE49dWEp,order_paid_clean,0,
order,order_AuITVN5vzxihLt,order_paid,pay_vK5LzFGg2AGLXn,order_paid_clean,0,
order,order_vXTcgrPzYRCt0g,order_paid,pay_sg86L2n7iCuAvM,order_paid_clean,0,
order,order_xd0HzC7C8x1LXU,order_paid,pay_zMHI18EjjQO1lq,order_paid_clean,0,
order,order_iIuMOq5LqpQBDP,order_paid,pay_DmM1NI8YRt4AuF,order_paid_clean,0,
order,order_1KgxdhXpPK2CwK,order_paid,pay_IaQg5RSzsVEjAv,order_paid_clean,0,
order,order_OG85jh5FmblvcS,order_paid,pay_PKDnAs9lo5vWxw,order_paid_clean,0,
order,order_Vlf2Ihl5hglpxE,order_paid,pay_LjfGVOW36BakoY,order_paid_clean,0,
order,order_SuY9Gb9FyHfIMi,order_paid,pay_A9VycIpBdAKED6,order_paid_clean,0,
order,order_mVoPcsNr6CUD8B,order_paid,pay_mjML8LouLJOLvT,order_paid_clean,0,
order,order_4JdjXcdsxrgf1l,order_paid,pay_9yhGHzwpf8Bzz2,order_paid_clean,0,
order,order_5WQeCI0ytHWE67,order_paid,pay_ZaKVeoaHFM6aHO,order_paid_clean,0,
order,order_S6bxesl8fUjL1Q,order_paid,pay_lw7RtVmNJCmmXH,order_paid_clean,0,
order,order_9Q8v4pYyRXgp2K,order_paid,pay_QRnNlN856N4kfX,order_paid_clean,0,
order,order_gg42iEpMfU1ym9,order_paid,pay_9JpMbQIviFX4pE,order_paid_clean,0,
order,order_uc3Y051ZDDN89Y,order_paid,pay_Yndt2mt8JE08ZH,order_paid_clean,0,
order,order_LWVZmRrKL4Rrqo,order_paid,pay_JWsvue1jhRsJh8,order_paid_clean,0,
order,order_PhbZIapIS11wWR,order_paid,pay_LlzvxL4uxmcJgi,order_paid_clean,0,
order,order_DafszWrfhsiOte,order_paid,pay_LOogoBiOtt9WNY,order_paid_clean,0,
order,order_goiU9Iibnu05kD,order_paid,pay_n4AXNTGajjX7n4,order_paid_clean,0,
order,order_7062Y8u6ZaligO,order_paid,pay_6MTf1osUJxufbO,order_paid_clean,0,
order,order_Ldb92iJxwu1YYW,order_paid,pay_1vGo9DgKMBRdPr,order_paid_clean,0,
order,order_NdZKlITVW3ymyK,order_paid,pay_TiGQZ73tDzlHkP,order_paid_clean,0,
order,order_o1Quwa5132NBAG,order_paid,pay_JrZXOirK1Q9U4p,order_paid_clean,0,
order,order_mwjZRc1UYqLqcD,order_paid,pay_hlxHpHnH3e7Bzw,order_paid_clean,0,
order,order_lj3ekzVZleuIDC,order_paid,pay_hnfSg6njr02vri,order_paid_clean,0,
order,order_5fTV12a0g1N1mr,order_paid,pay_yOmEHeYF0Meoy5,order_paid_clean,0,
order,order_jlaYM8j1AiEmbp,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_EFVZR3E4NoHw9f,order_paid,pay_SI4uMKyYcn0qJj,order_paid_clean,0,
order,order_WfBOxAEbtxLHFY,exception_amount_mismatch,pay_hTY8v9MdcBVsgE,amount_mismatch,0,payment captured for a different amount
order,order_qK7HxdR5rW2XkO,order_paid,pay_10tFNrcTMcUorC,order_paid_clean,0,
order,order_wt4zjqoopTHDYn,order_paid,pay_8ecgV7elFB5Nc1,order_paid_clean,0,
order,order_9Ds7HzaJ1zRqj3,order_paid,pay_SJEtN5WmTtERLO,order_paid_clean,0,
order,order_AX0DfwgU3Pkcqt,order_paid,pay_ocw3fm5TZUoKI5,order_paid_clean,0,
